match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.1,Lucknow Super Giants,Delhi Capitals,KR Mayers,KL Rahul,C Sakariya,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.2,Lucknow Super Giants,Delhi Capitals,KL Rahul,KR Mayers,C Sakariya,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.3,Lucknow Super Giants,Delhi Capitals,KL Rahul,KR Mayers,C Sakariya,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.4,Lucknow Super Giants,Delhi Capitals,KL Rahul,KR Mayers,C Sakariya,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.5,Lucknow Super Giants,Delhi Capitals,KL Rahul,KR Mayers,C Sakariya,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.6,Lucknow Super Giants,Delhi Capitals,KL Rahul,KR Mayers,C Sakariya,0,0,,,,,,caught,KL Rahul,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.1,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.2,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Mukesh Kumar,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.3,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.4,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Mukesh Kumar,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.5,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.6,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.1,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,C Sakariya,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.2,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,C Sakariya,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.3,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,C Sakariya,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.4,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,C Sakariya,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.5,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,C Sakariya,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.6,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,C Sakariya,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.1,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.2,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Mukesh Kumar,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.3,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.4,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.5,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Mukesh Kumar,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,6.6,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,7.1,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,4,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,7.2,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,7.3,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,7.4,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,7.5,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,AR Patel,3,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,7.6,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,8.1,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,8.2,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Kuldeep Yadav,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,8.3,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Kuldeep Yadav,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,8.4,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,8.5,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Kuldeep Yadav,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,8.6,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,9.1,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,9.2,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,9.3,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,9.4,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,9.5,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,AR Patel,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,9.6,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,AR Patel,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,10.1,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Kuldeep Yadav,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,10.2,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Kuldeep Yadav,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,10.3,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,10.4,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,10.5,Lucknow Super Giants,Delhi Capitals,KR Mayers,DJ Hooda,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,10.6,Lucknow Super Giants,Delhi Capitals,DJ Hooda,KR Mayers,Kuldeep Yadav,0,0,,,,,,caught,DJ Hooda,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,11.1,Lucknow Super Giants,Delhi Capitals,KR Mayers,KH Pandya,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,11.2,Lucknow Super Giants,Delhi Capitals,KH Pandya,KR Mayers,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,11.3,Lucknow Super Giants,Delhi Capitals,KR Mayers,KH Pandya,AR Patel,0,0,,,,,,bowled,KR Mayers,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,11.4,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,AR Patel,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,11.5,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,11.6,Lucknow Super Giants,Delhi Capitals,KH Pandya,MP Stoinis,AR Patel,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,12.1,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,12.2,Lucknow Super Giants,Delhi Capitals,KH Pandya,MP Stoinis,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,12.3,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,Kuldeep Yadav,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,12.4,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,12.5,Lucknow Super Giants,Delhi Capitals,KH Pandya,MP Stoinis,Kuldeep Yadav,0,1,,,,1,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,12.6,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13.1,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13.2,Lucknow Super Giants,Delhi Capitals,KH Pandya,MP Stoinis,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13.3,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,AR Patel,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13.4,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,AR Patel,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13.5,Lucknow Super Giants,Delhi Capitals,KH Pandya,MP Stoinis,AR Patel,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,13.6,Lucknow Super Giants,Delhi Capitals,KH Pandya,MP Stoinis,AR Patel,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,14.1,Lucknow Super Giants,Delhi Capitals,MP Stoinis,KH Pandya,KK Ahmed,0,0,,,,,,caught,MP Stoinis,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,14.2,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,14.3,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,14.4,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,4,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,14.5,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,14.6,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,15.1,Lucknow Super Giants,Delhi Capitals,KH Pandya,N Pooran,Kuldeep Yadav,0,1,,,,1,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,15.2,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Kuldeep Yadav,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,15.3,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Kuldeep Yadav,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,15.4,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Kuldeep Yadav,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,15.5,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Kuldeep Yadav,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,15.6,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Kuldeep Yadav,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,16.1,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,C Sakariya,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,16.2,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,C Sakariya,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,16.3,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,C Sakariya,4,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,16.4,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,C Sakariya,0,1,1,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,16.5,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,C Sakariya,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,16.6,Lucknow Super Giants,Delhi Capitals,KH Pandya,N Pooran,C Sakariya,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,16.7,Lucknow Super Giants,Delhi Capitals,KH Pandya,N Pooran,C Sakariya,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,17.1,Lucknow Super Giants,Delhi Capitals,KH Pandya,N Pooran,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,17.2,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,17.3,Lucknow Super Giants,Delhi Capitals,KH Pandya,N Pooran,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,17.4,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Mukesh Kumar,0,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,17.5,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Mukesh Kumar,0,1,1,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,17.6,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Mukesh Kumar,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,17.7,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,Mukesh Kumar,1,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,18.1,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,6,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,18.2,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,2,0,,,,,,,,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,18.3,Lucknow Super Giants,Delhi Capitals,N Pooran,KH Pandya,KK Ahmed,0,0,,,,,,caught,N Pooran,,
1359477,2023,2023-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,18.4,Lucknow Super Giants,Delhi Capitals,A Badoni,KH Pandya,KK Ahmed,4,0,,,,,,,,,
